-0.05 1.33388e-15
-0.048 1.3368e-15
-0.046 1.35393e-15
-0.044 1.34678e-15
-0.042 1.30983e-15
-0.04 1.3569e-15
-0.038 1.39472e-15
-0.036 1.46811e-15
-0.034 1.31273e-15
-0.032 1.38841e-15
-0.03 1.37453e-15
-0.028 1.46981e-15
-0.026 1.37815e-15
-0.024 1.41251e-15
-0.022 1.41154e-15
-0.02 1.4573e-15
-0.018 1.47852e-15
-0.016 1.46214e-15
-0.014 1.47122e-15
-0.012 1.47005e-15
-0.01 1.43948e-15
-0.008 1.49377e-15
-0.006 1.49456e-15
-0.004 1.45919e-15
-0.002 1.49645e-15
0 1.45144e-15
0.002 1.54775e-15
0.004 1.49533e-15
0.006 1.5086e-15
0.008 1.51016e-15
0.01 1.48959e-15
0.012 1.5202e-15
0.014 1.51196e-15
0.016 1.48985e-15
0.018 1.54566e-15
0.02 1.48358e-15
0.022 1.51788e-15
0.024 1.55376e-15
0.026 1.51803e-15
0.028 1.54899e-15
0.03 1.56634e-15
0.032 1.5268e-15
0.034 1.53493e-15
0.036 1.52084e-15
0.038 1.47755e-15
0.04 1.45273e-15
0.042 1.40018e-15
0.044 1.3153e-15
0.046 1.18692e-15
0.048 1.02144e-15

-0.05 1.33729e-17
-0.048 1.76378e-17
-0.046 1.46406e-17
-0.044 2.17852e-17
-0.042 1.51563e-17
-0.04 1.51726e-17
-0.038 2.63151e-17
-0.036 1.81613e-17
-0.034 1.11261e-17
-0.032 1.48376e-17
-0.03 2.12385e-17
-0.028 1.24757e-17
-0.026 1.61719e-17
-0.024 1.88994e-17
-0.022 1.07454e-17
-0.02 1.85515e-17
-0.018 1.25578e-17
-0.016 9.19562e-18
-0.014 1.86586e-17
-0.012 1.44633e-17
-0.01 1.6646e-17
-0.008 2.29155e-17
-0.006 1.5202e-17
-0.004 1.36127e-17
-0.002 2.57349e-17
0 1.62612e-17
0.002 1.6284e-17
0.004 2.5699e-17
0.006 1.94541e-17
0.008 1.60779e-17
0.01 8.98577e-18
0.012 9.89577e-18
0.014 2.25229e-17
0.016 1.79281e-17
0.018 1.72271e-17
0.02 8.18225e-18
0.022 1.7139e-17
0.024 1.43833e-17
0.026 2.4585e-17
0.028 2.68734e-17
0.03 1.77592e-17
0.032 1.22188e-17
0.034 1.32863e-17
0.036 1.83258e-17
0.038 1.59484e-17
0.04 1.97372e-17
0.042 1.79485e-17
0.044 2.35901e-17
0.046 1.76249e-17
0.048 1.31009e-17

-0.15 1.24814e-16
-0.144 1.09389e-16
-0.138 1.20361e-16
-0.132 1.2585e-16
-0.126 1.11879e-16
-0.12 1.03898e-16
-0.114 1.06524e-16
-0.108 1.03723e-16
-0.102 1.07344e-16
-0.096 8.84196e-17
-0.09 9.07538e-17
-0.084 9.47312e-17
-0.078 7.81354e-17
-0.072 6.92138e-17
-0.066 6.21482e-17
-0.06 5.73712e-17
-0.054 4.36969e-17
-0.048 3.46114e-17
-0.042 3.19789e-17
-0.036 3.11357e-17
-0.03 1.53777e-17
-0.024 6.8109e-18
-0.018 2.64158e-18
-0.012 1.80704e-18
-0.006 2.8189e-18
0 2.48001e-18
0.006 2.7847e-18
0.012 4.37668e-18
0.018 9.88125e-18
0.024 1.91964e-17
0.03 2.82626e-17
0.036 3.32508e-17
0.042 4.58992e-17
0.048 6.04927e-17
0.054 6.39506e-17
0.06 1.00871e-16
0.066 7.26133e-17
0.072 1.16714e-16
0.078 1.05711e-16
0.084 1.26077e-16
0.09 1.6657e-16
0.096 1.61623e-16
0.102 1.94358e-16
0.108 1.7957e-16
0.114 2.1543e-16
0.12 2.16543e-16
0.126 2.14001e-16
0.132 2.32363e-16
0.138 2.51358e-16
0.144 2.33982e-16

-0.15 1.11896e-15
-0.144 1.47993e-15
-0.138 1.86651e-15
-0.132 2.22785e-15
-0.126 2.54861e-15
-0.12 2.87941e-15
-0.114 3.15649e-15
-0.108 3.37462e-15
-0.102 3.62846e-15
-0.096 4.04586e-15
-0.09 4.11438e-15
-0.084 4.05118e-15
-0.078 4.36789e-15
-0.072 4.55692e-15
-0.066 4.49999e-15
-0.06 4.72014e-15
-0.054 4.71029e-15
-0.048 5.09175e-15
-0.042 5.07657e-15
-0.036 5.15263e-15
-0.03 5.26914e-15
-0.024 5.15815e-15
-0.018 5.27491e-15
-0.012 5.33419e-15
-0.006 5.49724e-15
0 5.45255e-15
0.006 5.53659e-15
0.012 5.40682e-15
0.018 5.61217e-15
0.024 5.78535e-15
0.03 5.80115e-15
0.036 5.89103e-15
0.042 5.71407e-15
0.048 5.83454e-15
0.054 5.75553e-15
0.06 5.80648e-15
0.066 5.88899e-15
0.072 5.81887e-15
0.078 6.00827e-15
0.084 5.89601e-15
0.09 5.83857e-15
0.096 6.11203e-15
0.102 6.00104e-15
0.108 6.24398e-15
0.114 6.14049e-15
0.12 6.21165e-15
0.126 6.27056e-15
0.132 6.44653e-15
0.138 6.29008e-15
0.144 6.65153e-15

