0.475878 0.478111 
0.272396 0.186333 
0.0798854 0.462837 
0.0649271 0.109241 
0.295562 0.486649 
0.0705868 0.462376 
0.177523 0.498341 
-0.360327 0.499648 
0.0439559 0.483203 
0.281865 0.456239 
-0.307679 0.205533 
-0.103092 0.49286 
0.265721 0.494347 
0.105001 0.268739 
0.473316 0.499743 
-0.356376 0.496434 
0.121921 -0.0847763 
-0.250186 0.494243 
0.11654 0.0959811 
0.18978 0.494635 
0.198947 0.132258 
0.143304 0.230723 
0.457847 -0.400959 
0.365609 0.482677 
0.23866 0.132898 
0.186179 0.490924 
0.449492 0.499415 
-0.150884 0.498446 
0.276967 0.484214 
-0.0432956 0.492966 
0.0593478 0.0713915 
-0.0859195 0.496659 
-0.1384 0.31539 
0.133442 0.167401 
0.458889 0.49943 
0.201164 0.250411 
0.117928 -0.136194 
0.139985 -0.263729 
0.160363 -0.371323 
0.153382 0.440554 
0.116985 0.489625 
-0.189067 0.497739 
-0.042902 -0.0524042 
-0.422375 0.496008 
-0.172556 0.489924 
0.164854 0.49342 
-0.165633 0.318912 
0.475202 0.491978 
0.126097 -0.0704399 
0.0730983 0.115867 
-0.152674 -0.0261355 
0.0457213 -0.480745 
-0.0963309 0.174743 
0.414468 -0.494619 
0.199608 -0.467533 
-0.288954 0.342036 
0.0848192 0.15071 
0.304544 0.497503 
0.272697 -0.299609 
-0.023897 0.492998 
0.169267 0.497913 
0.346168 0.30966 
0.176009 0.499044 
0.092758 0.0860438 
0.242721 0.480959 
0.296261 0.496043 
0.49711 0.4629 
0.295715 0.484593 
-0.27428 0.100455 
-0.126559 0.485866 
-0.143743 0.47771 
-0.0609103 0.48285 
0.214656 -0.0356848 
-0.258238 0.403831 
-0.105948 0.487944 
0.0222944 -0.114386 
0.204507 0.211238 
-0.419597 0.0588022 
0.359614 0.498836 
0.0585205 0.0575849 
0.364376 0.493502 
0.0309234 0.231259 
0.37988 0.497824 
-0.167254 0.171551 
0.118925 -0.155367 
0.471491 0.438612 
0.356749 0.498986 
0.433105 0.484388 
0.176659 0.494539 
0.0220777 -0.499336 
-0.023217 0.498359 
0.0421517 0.100652 
0.339055 0.477824 
0.093887 0.0806103 
0.10723 -0.495278 
-0.127069 -0.31817 
-0.189656 0.498149 
0.233326 0.121827 
0.472774 -0.152036 
0.0664791 0.156235 
0.397368 0.437208 
0.0622497 0.498109 
-0.330489 -0.316188 
-0.0336764 0.387629 
0.374181 0.494584 
0.243169 0.477045 
-0.224309 0.350027 
0.0548526 0.128068 
0.180669 0.482676 
-0.237715 -0.157015 
0.0973516 -0.273983 
-0.450016 0.322521 
0.356202 0.483575 
-0.291588 0.484207 
-0.066755 0.496203 
0.434267 -0.23649 
-0.105816 0.494323 
0.142618 0.0589972 
0.285952 0.484534 
0.129424 0.497717 
0.430241 0.476254 
0.039706 0.103657 
